id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
45767932,Modern Apt | Walk to USC | 92 Walkscore | Parking,240693941,Noah,City of Los Angeles,University Park,34.03164,-118.28733,Entire home/apt,85,31,1,2020-11-16,0.08,6,60,0,
45768690,"Cozy, Pet-Friendly 2BR2BA House w Yard&2Parking!",15606215,Rodrigue,City of Los Angeles,Silver Lake,34.08902,-118.28182,Entire home/apt,114,30,4,2021-09-09,0.50,4,261,4,
45768851,Reseda Charming Townhouse w/Pool & Tennis Courts,25551648,Vacation Inn LA,City of Los Angeles,Reseda,34.18895,-118.55021,Entire home/apt,315,31,0,,,58,344,0,
45769422,Cozy Bohemian Retreat,43966577,Stacy,City of Los Angeles,Mar Vista,34.00465,-118.43823,Entire home/apt,149,30,148,2021-11-17,23.74,1,303,130,HSR19-000029
45770293,Place in a room near the stars and Runyon Canyon!,39528519,Max,City of Los Angeles,Hollywood,34.09379,-118.34291,Shared room,79,30,0,,,25,365,0,
45770577,Koreatown LA Large Privat Room with King Bed,420556954,Victoria,City of Los Angeles,Harvard Heights,34.04828,-118.3016,Private room,47,31,4,2021-11-22,0.33,60,349,3,
45771084,Hollywood Cool and Luxurious 7,31830429,Joseph,City of Los Angeles,Hollywood Hills,34.10548,-118.32348,Entire home/apt,88,31,5,2021-11-13,0.46,17,353,5,
45771217,"Huge, 3-story Home in Los Feliz/Hollywood",5642329,Norvell,City of Los Angeles,Los Feliz,34.10063,-118.28304,Entire home/apt,425,3,51,2021-11-23,6.74,1,285,46,HSR20-002111
45772989,Newly Renovated Bungalow in Venice,2694608,Elizabeth,City of Los Angeles,Venice,33.99773,-118.46707,Entire home/apt,329,30,4,2021-06-19,0.35,1,143,4,
45774416,Shared room in brand new house by USC,359095926,Igor,City of Los Angeles,Historic South-Central,34.02743,-118.26668,Shared room,26,30,0,,,11,0,0,
45774639,Purple passion Suite Dreams,229580156,Anastasia And Darren,City of Los Angeles,Woodland Hills,34.1772,-118.59983,Entire home/apt,140,30,0,,,1,0,0,
45777453,Room / pvt bth/ house near Universal and Hollywood,303572960,Mark,City of Los Angeles,North Hollywood,34.19084,-118.3833,Private room,63,31,12,2021-08-23,0.92,3,65,9,HSR19-005176
45778407,Private room 5 min drive from LGB King Bed,89420031,Anna,Other Cities,Long Beach,33.82382,-118.12335,Private room,69,1,30,2021-11-27,2.21,9,82,23,PRP21-00174
45779495,Private bedroom Full size bed 20 min drive to LAX,89420031,Anna,Other Cities,Long Beach,33.82233,-118.12318,Private room,69,1,39,2021-11-20,3.55,9,81,32,PRP21-00174
45779975,Cozy private room Quite neighborhood 20 min LAX,89420031,Anna,Other Cities,Long Beach,33.82192,-118.12297,Private room,65,1,32,2021-11-22,2.44,9,113,26,PRP21-00174
45780927,Charming Upstairs Guest House near Beach & shops,28614630,Natalie,City of Los Angeles,Mar Vista,34.02074,-118.44245,Entire home/apt,100,30,1,2021-03-24,0.12,1,29,1,
45782990,Close to Beach and Pier - The Junior Suite #5,343003932,James,Other Cities,Santa Monica,34.00922,-118.49422,Private room,238,1,38,2021-11-10,31.67,18,70,32,Exempt
45783050,BEST shared room on Hollywood!,133276825,Alexa,City of Los Angeles,Hollywood,34.10289,-118.34491,Shared room,39,30,5,2020-11-20,0.36,33,90,0,Exempt - This listing is a bed and breakfast
45783701,Santa Monica mountains vintage trailer retreat,351347592,Melissa,Unincorporated Areas,Topanga,34.09153,-118.60085,Entire home/apt,124,1,79,2021-12-06,5.70,1,59,70,
45784848,HOLLYWOOD: 99 Walk Score Condo in New Building!,230016718,Sam,City of Los Angeles,Hollywood,34.10455,-118.33543,Entire home/apt,432,30,7,2021-05-03,0.57,37,49,4,HSR20-002191
45785139,HOLLYWOOD: 99 Walk Score-4 Bdrm 2 Story PENTHOUSE!,230016718,Sam,City of Los Angeles,Hollywood,34.10231,-118.33581,Entire home/apt,682,30,23,2021-09-22,3.37,37,365,18,HSR20-002191
45785168,The BEST shared room on Hollywood,133276825,Alexa,City of Los Angeles,Hollywood Hills West,34.10355,-118.34705,Shared room,33,30,0,,,33,90,0,Exempt - This listing is a bed and breakfast
45785791,Art Deco Land Tip of Venice Heart of Mar Vista,34004244,Fabio,City of Los Angeles,Mar Vista,34.00216,-118.43891,Entire home/apt,95,30,1,2021-02-07,0.10,2,355,1,HSR21-001349
45785851,Happy Holidays Sale! Experience a Unique Stay Up In the Hollywood Hills!,117185679,Lilly,City of Los Angeles,Hollywood Hills,34.13449,-118.34459,Entire home/apt,385,3,25,2021-12-05,2.00,9,160,24,HSR20-002185
45787110,Venice Beach Bungalow,2868384,Daniela,City of Los Angeles,Venice,34.00244,-118.46409,Entire home/apt,395,1,7,2021-08-11,0.54,3,69,6,HSR20-002196
45787118,SPACIOUS LAUREL CANYON HOME WITH LUSH CANYON VIEWS,7991342,Agnes,City of Los Angeles,Hollywood Hills West,34.10643,-118.37246,Entire home/apt,320,30,0,,,1,154,0,
45788210,2BR Lit & Spacious Across from Netflix,24046327,Justin,City of Los Angeles,Hollywood,34.09354,-118.31512,Entire home/apt,150,30,2,2021-11-06,0.40,1,159,2,
45788382,Heart of West Hollywood luxury 2 bedroom 2 bath!!,55211468,Arman,Other Cities,West Hollywood,34.08758,-118.38482,Entire home/apt,356,1,13,2021-11-22,0.92,15,348,8,
45788897,Bright West Hollywood one Bedroom Apartment.,326333526,Rod,Other Cities,West Hollywood,34.08919,-118.37535,Entire home/apt,135,30,2,2021-03-26,0.14,2,55,1,HSR19-127927
45789403,✻ NEW Open Airy Single Bed Oasis in Venice Beach ✻,2937059,Marilyn,City of Los Angeles,Venice,33.99445,-118.4743,Private room,72,30,42,2021-11-30,18.00,2,130,37,HSR20-000797
45789909,Best bunk beds on Hollywood blvd,133276825,Alexa,City of Los Angeles,Hollywood,34.10176,-118.34477,Shared room,35,30,3,2020-11-12,0.22,33,90,0,Exempt - This listing is a bed and breakfast
45789988,Top Floor Penthouse In The Mid of Wilshire BLV,81794058,Moda,City of Los Angeles,Westwood,34.06051,-118.44001,Entire home/apt,400,30,9,2021-04-30,0.85,15,88,9,Exempt - This listing is a bed and breakfast
45790677,N Hollywood Pool Home 10 min to Universal Studios,371228688,Jennifer,City of Los Angeles,North Hollywood,34.18723,-118.37281,Entire home/apt,354,2,34,2021-11-23,2.55,1,80,28,HSR20-002160
45790926,Cozy Family Friendly Home,127872519,Chris & Katie,Other Cities,Bellflower,33.89487,-118.12653,Entire home/apt,195,2,39,2021-11-29,2.77,1,79,35,
45790971,Private Bathroom Room - Quiet Home 1,371231553,Wendy,Other Cities,Downey,33.94592,-118.11422,Private room,51,5,27,2021-11-27,2.07,4,83,23,
45796145,Hollywood Hills E private guest house w garden,14706939,Valeria,City of Los Angeles,Hollywood Hills,34.13187,-118.3406,Entire home/apt,140,30,4,2021-10-21,0.31,1,195,3,HSR19-001372
45797189,Amazing Venice 1 Bedroom-P2326A,25326961,Alba & Mike,City of Los Angeles,Venice,33.98453,-118.46977,Entire home/apt,95,30,6,2021-08-22,4.86,54,315,5,
45799802,双床房 QQ15,365471899,T J,Other Cities,Alhambra,34.0879,-118.14835,Private room,90,1,30,2021-11-06,2.18,30,14,25,
45799915,Adorable Mini Palace house,65408045,Sara,City of Los Angeles,Fairfax,34.08027,-118.348,Entire home/apt,325,30,0,,,2,0,0,
45800066,双床房 QQ16,365471899,T J,Other Cities,Alhambra,34.08953,-118.14987,Private room,90,1,54,2021-11-12,3.84,30,10,51,
45800202,Luxury Modern 2BDR Apartment in Downtown Glendale,78557280,Helena,Other Cities,Glendale,34.14799,-118.25359,Entire home/apt,298,14,3,2021-10-05,0.22,31,94,2,
45800250,Tranquil Venice room w private entrance and yard,2868384,Daniela,City of Los Angeles,Venice,34.0005,-118.46603,Entire home/apt,125,1,37,2021-11-15,9.41,3,335,34,HSR20-002196
45800449,Spacious 2BR apt w/ fast WIFI!! Good for 4 guests!,4948789,Ray,City of Los Angeles,Westchester,33.956,-118.38297,Entire home/apt,120,30,2,2021-06-05,0.23,53,303,2,
45800740,Charming home in Toluca Lake,68246933,Rich&Ary,City of Los Angeles,Toluca Lake,34.15578,-118.36426,Entire home/apt,196,30,0,,,6,179,0,Exempt - This listing is a transient occupancy residential structure
45801393,Beautiful 3 bedroom home with pool in Studio City,289867995,Tanya,City of Los Angeles,Studio City,34.15293,-118.402,Entire home/apt,400,30,1,2021-01-16,0.09,1,127,1,HSR20-002349
45802827,Brand new 1 bed 1 bath condo in Downtown LA,366931228,Jing,City of Los Angeles,Koreatown,34.05991,-118.28862,Entire home/apt,99,30,7,2021-09-30,1.84,6,158,5,HSR20-001972
45803054,Venice Boardwalk Spacious Studio,225765861,Joe,City of Los Angeles,Venice,33.99311,-118.47915,Entire home/apt,150,30,0,,,2,300,0,
45806612,Entire House-Inglewood Small gatherings allowed.,304956856,Fadi,Other Cities,Inglewood,33.96996,-118.36174,Entire home/apt,124,1,97,2021-12-04,7.26,1,335,90,
45806739,New 1 bedroom and 2 full bathroom & free parking,366931228,Jing,City of Los Angeles,Westlake,34.0595,-118.28879,Entire home/apt,120,30,7,2021-10-02,0.53,6,179,3,HSR20-001972
45807115,整套联排别墅,164366027,Lily,Other Cities,Baldwin Park,34.08278,-117.97512,Entire home/apt,234,2,59,2021-11-19,4.33,1,117,51,
45807219,"Private Room Near USC, Med Centers, DT | Parking",240693941,Noah,City of Los Angeles,University Park,34.03113,-118.28742,Private room,45,30,2,2021-05-29,2,6,119,2,
45812743,"Huge 2Bd/1Ba apt, Washer/Dryer inside, right by LAX",4948789,Ray,City of Los Angeles,Westchester,33.95624,-118.38257,Entire home/apt,100,30,2,2021-09-05,0.26,53,283,2,
45813168,洛衫磯(for women only)分租套房，生活機能一等一，走路就能採買生活日用品。,104740570,Alina,Unincorporated Areas,Rowland Heights,33.99154,-117.91003,Private room,38,1,0,,,1,0,0,
45813523,Comfortable relaxing place to be,149880315,Wesley,City of Los Angeles,Vermont Square,33.99936,-118.28357,Private room,59,30,3,2021-08-31,0.22,1,351,1,HSR20-002208
45813849,Amazing Guest house with full kitchen in central,100428075,Sam,City of Los Angeles,Mid-Wilshire,34.05335,-118.33442,Entire home/apt,65,30,0,,,41,335,0,
45814091,"Highest Mountain Top retreat in Malibu, Ocean View",58047129,Peter,Unincorporated Areas,Unincorporated Santa Monica Mountains,34.07081,-118.66572,Entire home/apt,159,2,98,2021-11-24,7.07,1,154,86,
45814993,2 Bedroom in Silverlake With Views,595665,Tygh,City of Los Angeles,Silver Lake,34.08278,-118.28377,Entire home/apt,200,30,0,,,2,340,0,
45815078,SOLO ROOM WITH SUNSET VIEW/Large Covered Patio,90659293,Bennie And Bebe,City of Los Angeles,Woodland Hills,34.15962,-118.569,Private room,68,30,3,2021-08-31,0.23,8,281,2,HSR20-000670
45815331,THE KEYSTONE,115979330,Lehi And Ines,City of Los Angeles,Echo Park,34.08349,-118.26011,Entire home/apt,53,30,1,2021-10-31,0.79,4,310,1,HSR19-002961
45815783,Peaceful getaway,371429692,Lia,City of Los Angeles,West Hills,34.19663,-118.62211,Private room,40,30,0,,,1,299,0,
45816313,Cool Venice 2 Bedroom w/ Private Deck and Parking!,4355776,Oscar And Cassie,City of Los Angeles,Venice,34.00256,-118.46914,Entire home/apt,202,30,24,2021-08-01,1.74,9,0,23,HSR20-001279
45816332,1 bedroom NORTH HOLLYWOOD,371436814,Rafael,City of Los Angeles,Sun Valley,34.21595,-118.39686,Private room,90,30,0,,,1,89,0,
45818573,Cal State Dominguez Hills Carson 2 bedroom Condo,322515757,Marva,Other Cities,Carson,33.86671,-118.26047,Entire home/apt,243,1,0,,,1,179,0,
45818761,Beverly Hills prvt bed/bth in 2/2 lux condo $45!!!,306324892,Vasileios,Other Cities,Beverly Hills,34.05922,-118.3931,Private room,55,30,0,,,1,334,0,
45819162,92 Walkscore | Furnished Room near USC | Parking,240693941,Noah,City of Los Angeles,University Park,34.03117,-118.28766,Private room,45,30,0,,,6,89,0,
45819395,"Pet-Friendly Apt near USC, Downtown | 92 Walkscore",240693941,Noah,City of Los Angeles,University Park,34.03329,-118.28953,Entire home/apt,99,31,4,2021-09-06,0.86,6,28,4,
45819674,"LONG STAY Room by USC, Metro, Museums & Coliseum",194417756,Marina,City of Los Angeles,Exposition Park,34.015308,-118.295624,Private room,40,30,5,2021-09-21,0.40,2,125,4,
45821158,LA Downtown Premium Condo Living - OneBed/Bath,146485212,K,City of Los Angeles,Downtown,34.04284,-118.26203,Entire home/apt,200,30,0,,,1,76,0,
45823728,Abode | Marina del Rey | 2-Bedroom,71522208,Abode (Marina Del Rey),Unincorporated Areas,Marina del Rey,33.97938,-118.45917,Entire home/apt,221,2,5,2021-10-23,0.61,10,345,5,
45823859,Silicon Beach House Playa Vista/Marina Del Rey,35157490,Ryan And Rachael,City of Los Angeles,Playa Vista,33.98303,-118.41529,Entire home/apt,372,2,42,2021-12-05,3.13,2,84,39,
45825212,Lovely PRIVATE room with WIFI (D1),371512206,Javad,Unincorporated Areas,West Carson,33.84378,-118.29819,Private room,39,7,4,2021-11-08,0.45,3,332,4,
45825798,Celebrity Living | Pool | Jacuzzi | Gym | Parking,338825336,Haus,Other Cities,Glendale,34.15554,-118.25909,Entire home/apt,289,1,31,2021-07-28,2.28,6,0,22,
45827002,PRvte room/privte bath near dwtwn/hollywood,7080508,Goerge,City of Los Angeles,East Hollywood,34.09322,-118.28692,Private room,65,30,0,,,5,87,0,HSR19-654387
45827144,"Modern, Spacious &Sanitized unit in prime location",337815630,Michelle,City of Los Angeles,Sherman Oaks,34.15066,-118.45075,Entire home/apt,110,30,3,2021-11-01,0.29,7,333,3,
45827287,PRIVATE room with WIFI (D4),371512206,Javad,Unincorporated Areas,West Carson,33.84552,-118.29708,Private room,38,7,9,2021-11-03,0.79,3,352,9,
45827760,An Exploration Outpost or A Weekend Away,64806363,Lacy,City of Los Angeles,Silver Lake,34.08785,-118.26655,Entire home/apt,157,2,56,2021-11-29,5.05,1,318,50,HSR20-002217
45827889,"Amazing guest house with washer/dryer , kitchen",100428075,Sam,City of Los Angeles,Mid-Wilshire,34.0519,-118.33226,Entire home/apt,95,30,1,2021-01-12,0.09,41,355,1,
45829221,New Luxury Gated Home in a Private Community,371551473,Lilly,Other Cities,Santa Clarita,34.43833,-118.50024,Entire home/apt,500,2,3,2021-04-03,0.23,1,285,1,
45829669,2房1浴新温馨干净长租打折公寓交通便利停车方便,258073377,Rachel& LuLu,Unincorporated Areas,Rowland Heights,33.9889,-117.89915,Entire home/apt,119,28,1,2020-10-30,0.07,4,0,0,
45830995,Venice Beach Cottage Near Rose Ave & The Beach!,12905433,Barclay,City of Los Angeles,Venice,33.99924,-118.47103,Entire home/apt,320,30,17,2021-09-19,3.64,1,0,14,HSR21-001305
45832328,"Remanso Guest house, Burbank foothills",524929,Gabriela,Other Cities,Burbank,34.19016,-118.30648,Entire home/apt,97,3,26,2021-11-22,2.21,2,17,26,
45832384,Bright Loft Next to Bars and Restaurants,35019754,Luke,City of Los Angeles,North Hollywood,34.165779,-118.375824,Entire home/apt,94,30,2,2021-09-26,0.29,2,119,2,
45833316,Clean+Safe+Private= Luxury 2b1b in downtown LA,317935424,Jason,City of Los Angeles,Downtown,34.04216,-118.25999,Entire home/apt,250,365,2,2020-10-31,0.14,1,0,0,HSR20-002218
45833374,Ta2.Clean.Lax.Beach.Wifi.Hollywood.Sofi.SpaceX,148990263,LaMonte For Bedagogo,Other Cities,Inglewood,33.95621,-118.34873,Entire home/apt,172,1,25,2021-11-29,4.03,15,81,25,
45837012,Private Bathroom Room - Quiet Home 2,371231553,Wendy,Other Cities,Downey,33.94613,-118.11598,Private room,52,5,14,2021-11-12,1.93,4,86,14,
45841654,"ROOM FOR RENT WOMAN ONLY
WITH PRIVATE BATHROOM",371645028,Armando,Other Cities,Lakewood,33.83281,-118.08892,Private room,800,30,0,,,1,365,0,
45842165,"Private One Bedroom + living room Unit(1Q,2T beds)",371644001,Audrey,City of Los Angeles,Reseda,34.20764,-118.55842,Entire home/apt,1999,1,14,2021-06-01,1.23,2,0,14,HSR19-005660
45842431,Casa Alma Buena Silverlake,247868852,Rachel,City of Los Angeles,Silver Lake,34.08598,-118.27931,Entire home/apt,320,30,0,,,1,68,0,
45842695,Luxury Modern Home Great Outdoors with Heated Pool,148261207,Liza Marie,City of Los Angeles,Sepulveda Basin,34.18651,-118.50872,Entire home/apt,659,4,39,2021-11-15,3.01,3,54,37,HSR19-004778
45842773,Beautiful Encino Unit,37358756,Mike,City of Los Angeles,Encino,34.17311,-118.51188,Entire home/apt,49,30,0,,,1,63,0,Exempt - This listing is a transient occupancy residential structure
45846291,"Hotel Mariposa - Chic, Spacious Double Queen",67469870,Hotel Mariposa,City of Los Angeles,Valley Village,34.15704,-118.41374,Private room,179,1,46,2021-11-14,3.44,14,89,42,
45846862,"Epic Apartment, Safe, Clean & Accessible",72020869,Lea,City of Los Angeles,Venice,33.99745,-118.47075,Entire home/apt,218,30,0,,,2,365,0,HSR19-003986
45847977,酒店双床房 QQ1,371694915,William Chaw,Other Cities,Monterey Park,34.06157,-118.10953,Private room,95,1,12,2021-10-10,0.87,13,339,6,
45848112,Entire Home 2BR 1BA Bixby Knolls Long Beach,186131671,Chad,Other Cities,Long Beach,33.8217,-118.19336,Entire home/apt,185,2,5,2021-11-09,0.39,2,96,4,PRP21-00222
45851860,HOLLYWOOD Bungalow Rt On The POOL!!,371736483,Evan,City of Los Angeles,Hollywood,34.10023,-118.31026,Entire home/apt,56,30,1,2020-12-02,0.08,1,277,0,
45851937,Beautiful guesthouse close to the beach,279167636,Ingrid,City of Los Angeles,Sawtelle,34.02668,-118.44708,Entire home/apt,130,30,3,2021-10-30,0.72,2,188,3,
45859339,"New house , private place 3 bedroom 2 bath",89440854,Gal,City of Los Angeles,Reseda,34.19637,-118.53876,Entire home/apt,200,30,3,2021-03-20,0.22,1,337,1,HSR20-002233
45859745,Amazing City Views in a Modern Rock ‘n Roll House,18894830,Bryce,City of Los Angeles,Glassell Park,34.10939,-118.22859,Entire home/apt,350,2,34,2021-12-05,3.03,1,303,34,HSR21-000057
45859765,Ta3 Walk to SoFi Forum! Parking LAX Beach Desk♥️,148990263,LaMonte For Bedagogo,Other Cities,Inglewood,33.95603,-118.35051,Entire home/apt,183,1,17,2021-09-20,2.42,15,86,16,
45860576,5 min away Nipsey Store on Crenshaw and Slauson,60158660,Rhondeen,City of Los Angeles,Hyde Park,33.99775,-118.32151,Entire home/apt,300,30,0,,,1,89,0,HSR20-002659
45861238,Your Oasis in the heart of the city,82586909,Steven,City of Los Angeles,Echo Park,34.08515,-118.24992,Private room,76,2,39,2021-11-01,2.84,1,329,30,HSR20-001858
45862063,3BR Century City Apt by Just Bring Your Toothbrush,13992754,Just Bring Your Toothbrush,City of Los Angeles,Century City,34.05072,-118.41485,Entire home/apt,146,30,1,2021-03-14,0.11,93,333,1,Exempt - This listing is a transient occupancy residential structure
45862372,1BR Culver City Apt by Just Bring Your Toothbrush!,13992754,Just Bring Your Toothbrush,Other Cities,Culver City,34.01527,-118.39937,Entire home/apt,132,5,17,2021-11-14,1.49,93,320,17,
45862857,Private Bedroom En Suite,330751194,Michael,City of Los Angeles,Sawtelle,34.03749,-118.45811,Private room,90,30,2,2021-10-01,0.46,2,51,2,
45863331,One bed with bathroom A,371816666,Susie,Other Cities,Temple City,34.09515,-118.07338,Private room,80,1,30,2021-11-14,2.20,9,180,27,
45863593,Modern & Relaxing Glendale Apartment,14211572,Alexander,Other Cities,Glendale,34.14503,-118.25364,Entire home/apt,225,60,0,,,9,0,0,
45864065,绝色风景单间,71890522,娜,Unincorporated Areas,Rowland Heights,33.98347,-117.86052,Private room,40,3,0,,,1,0,0,
45864144,One Level House w/ Pool & over half acre yard,19004719,Queeny & Jason,Other Cities,Whittier,33.95734,-118.00933,Entire home/apt,320,5,19,2021-11-28,1.40,1,93,16,
45864391,Luxury Apt on Boarder of Westwood / Santa Monica,24132672,Sahar,City of Los Angeles,Sawtelle,34.04837,-118.45993,Entire home/apt,94,30,1,2021-10-15,0.56,3,309,1,
45865060,Hip 2 Bdrmw/ yard off Abbot Kinney 6 blks to beach,278296819,Jack,City of Los Angeles,Venice,33.99282,-118.46828,Entire home/apt,269,30,1,2021-01-16,0.09,1,324,1,
45865762,Luxury Modern 2B/2B ❤ of DWTN w/ Views by Staples!,83974354,Terrence,City of Los Angeles,Downtown,34.03966,-118.26527,Entire home/apt,399,30,0,,,5,365,0,Exempt - This listing is a transient occupancy residential structure
45865772,Venice Dragon's Lair,30359367,Lea & Jordan,City of Los Angeles,Venice,33.99565,-118.47128,Entire home/apt,219,30,1,2020-12-23,0.09,2,365,1,HSR19-003986
45866033,Private Rooms in Beverly Hills,152191094,Gaetano,Other Cities,Beverly Hills,34.06093,-118.40654,Private room,85,6,6,2021-10-17,2.09,1,314,5,
